1 1:0 2:0 3:0.197389 4:0.174029 5:0 6:0 7:0.159314 8:0.0985519 9:0 10:0 11:0.296627 12:0.363989 13:0 14:0 15:0.617215 16:0.144337 17:0 18:0 19:0.622615 20:0.219082
1 1:0.201089 2:0.0826708 3:0.29445 4:0.179945 5:0.351102 6:0.176381 7:0.447743 8:0.211789 9:0.386336 10:0.12777 11:0.458575 12:0.389134 13:0.514014 14:0.365803 15:0.579128 16:0.323944 17:0.388676 18:0.35639 19:0.729494 20:0.542831
1 1:0.0893379 2:0.0592458 3:0.185838 4:0.131624 5:0 6:0 7:0.0996045 8:0.0278349 9:0 10:0 11:0.322233 12:0.349618 13:0 14:0 15:0.620969 16:0.050226 17:0 18:0 19:0.615482 20:0.119635
1 1:0.188945 2:0.12066 3:0.303252 4:0.199553 5:0.36663 6:0.184185 7:0.440751 8:0.205284 9:0.462649 10:0.134601 11:0.451741 12:0.355678 13:0.489751 14:0.343629 15:0.533652 16:0.335494 17:0.388966 18:0.350208 19:0.730043 20:0.534901
1 1:0 2:0 3:0.189395 4:0.0402901 5:0 6:0 7:0.0714788 8:0.0354333 9:0 10:0 11:0 12:0 13:0 14:0 15:0.480953 16:0.0900522 17:0.268673 18:0.0388949 19:0.46009 20:0.0735383
1 1:0.200843 2:0.107722 3:0.289753 4:0.209232 5:0.36627 6:0.177587 7:0.439977 8:0.18057 9:0.45251 10:0.131813 11:0.456382 12:0.140531 13:0.494441 14:0.396396 15:0.517233 16:0.354783 17:0.374278 18:0.385039 19:0.726772 20:0.492815
1 1:0 2:0 3:0.149914 4:0.129537 5:0 6:0 7:0.0803777 8:0.113578 9:0 10:0 11:0.27808 12:0.328734 13:0 14:0 15:0.618547 16:0.0509727 17:0 18:0 19:0.593629 20:0.114065
1 1:0.187732 2:0.10439 3:0.295465 4:0.225745 5:0.370493 6:0.172871 7:0.43519 8:0.170654 9:0.473553 10:0.150346 11:0.439032 12:0.290429 13:0.502373 14:0.44561 15:0.505179 16:0.309389 17:0.364108 18:0.390552 19:0.728416 20:0.498261
1 1:0.153643 2:0.047516 3:0 4:0 5:0.0342832 6:0.0193743 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0.625436 16:0.012992 17:0 18:0 19:0.470483 20:0.0170552
1 1:0.202153 2:0.103573 3:0.248044 4:0.201318 5:0.366561 6:0.170286 7:0.52702 8:0.157937 9:0.458874 10:0.127966 11:0.458297 12:0.288145 13:0.466418 14:0.381417 15:0.499143 16:0.307318 17:0.36621 18:0.310138 19:0.725532 20:0.447989
1 1:0.0400449 2:0.112346 3:0.127356 4:0.142642 5:0 6:0 7:0.0770471 8:0.105592 9:0 10:0 11:0.0464425 12:0.137959 13:0 14:0 15:0.605311 16:0.0817803 17:0 18:0 19:0.584284 20:0.224857
1 1:0.215279 2:0.104166 3:0.235679 4:0.14551 5:0.371898 6:0.163274 7:0.499863 8:0.152043 9:0.463224 10:0.127555 11:0.492628 12:0.308568 13:0.446689 14:0.384447 15:0.492377 16:0.355984 17:0.36754 18:0.384493 19:0.737042 20:0.540449
1 1:0 2:0 3:0.118521 4:0.099425 5:0 6:0 7:0.00515511 8:0.00400389 9:0.0846694 10:0.216412 11:0 12:0 13:0 14:0 15:0.626859 16:0.0258071 17:0.173969 18:0.0290893 19:0.429326 20:0.0262972
1 1:0.197165 2:0.0988172 3:0.237633 4:0.148131 5:0.452615 6:0.16453 7:0.514416 8:0.156156 9:0.497318 10:0.156476 11:0.505208 12:0.273667 13:0.433907 14:0.408342 15:0.476396 16:0.372531 17:0.355484 18:0.320476 19:0.623239 20:0.410893
1 1:0 2:0 3:0.17453 4:0.0969907 5:0 6:0 7:0.221975 8:0.391171 9:0 10:0 11:0.39832 12:0.472263 13:0 14:0 15:0.600489 16:0.04896 17:0 18:0 19:0.608154 20:0.0792211
1 1:0.200456 2:0.0827857 3:0.232013 4:0.111586 5:0.296199 6:0.240457 7:0.449697 8:0.252246 9:0.408174 10:0.268046 11:0.273249 12:0.287914 13:0.324222 14:0.117694 15:0.333568 16:0.112769 17:0.127955 18:0.216048 19:0.73216 20:0.433754
1 1:0 2:0 3:0.136038 4:0.0608505 5:0 6:0 7:0.222846 8:0.255855 9:0 10:0 11:0.177954 12:0.199355 13:0 14:0 15:0.621585 16:0.169851 17:0 18:0 19:0.434671 20:0.141259
1 1:0.187029 2:0.183859 3:0.232637 4:0.22935 5:0.454384 6:0.21173 7:0.489628 8:0.227336 9:0.479095 10:0.205558 11:0.466277 12:0.595111 13:0.323655 14:0.540853 15:0.360393 16:0.6193 17:0.273315 18:0.373024 19:0.606966 20:0.620349
1 1:0.0885221 2:0.110517 3:0.193447 4:0.130373 5:0 6:0 7:0.0530651 8:0.0344057 9:0 10:0 11:0.157148 12:0.222209 13:0 14:0 15:0.591175 16:0.0878138 17:0 18:0 19:0.616434 20:0.0539197
1 1:0.155028 2:0.218425 3:0.214157 4:0.256353 5:0.379061 6:0.241054 7:0.483029 8:0.252617 9:0.442375 10:0.235377 11:0.448843 12:0.584769 13:0.269921 14:0.626109 15:0.278014 16:0.597872 17:0.195946 18:0.491453 19:0.734022 20:0.811865
1 1:0.0162816 2:0.0277168 3:0.133489 4:0.0668374 5:0 6:0 7:0.228683 8:0.234883 9:0 10:0 11:0.149721 12:0.205729 13:0 14:0 15:0.599812 16:0.11696 17:0 18:0 19:0.443828 20:0.112843
1 1:0.173326 2:0.195173 3:0.209035 4:0.239609 5:0.439771 6:0.225939 7:0.470021 8:0.235446 9:0.428202 10:0.224866 11:0.504627 12:0.626785 13:0.27806 14:0.653384 15:0.264309 16:0.536819 17:0.176331 18:0.481171 19:0.611025 20:0.825419
1 1:0.0729145 2:0.0582413 3:0.188831 4:0.116374 5:0 6:0 7:0.0319905 8:0.0245431 9:0 10:0 11:0.381561 12:0.207335 13:0 14:0 15:0.595483 16:0.0474046 17:0 18:0 19:0.606831 20:0.0294571
1 1:0.14094 2:0.188918 3:0.298801 4:0.229086 5:0.371941 6:0.21672 7:0.473042 8:0.229562 9:0.482547 10:0.26763 11:0.311257 12:0.551032 13:0.301515 14:0.667443 15:0.271757 16:0.504452 17:0.174273 18:0.477228 19:0.610883 20:0.821602
1 1:0 2:0 3:0.0615426 4:0.0853708 5:0 6:0 7:0.0210206 8:0.0305503 9:0 10:0 11:0.094141 12:0.199825 13:0 14:0 15:0.570053 16:0.0772413 17:0 18:0 19:0.523683 20:0.0665117
1 1:0.147302 2:0.181253 3:0.219299 4:0.222387 5:0.421122 6:0.214876 7:0.450921 8:0.212491 9:0.475013 10:0.239469 11:0.387548 12:0.548859 13:0.292541 14:0.639088 15:0.274701 16:0.547673 17:0.174694 18:0.554295 19:0.740576 20:0.81694
1 1:0.1844 2:0.0598177 3:0.342126 4:0.120276 5:0.423984 6:0.293576 7:0.443593 8:0.215438 9:0.301979 10:0.27419 11:0.404947 12:0.167123 13:0.475347 14:0.216979 15:0.406624 16:0.15145 17:0.0600673 18:0.177587 19:0.713271 20:0.446125
1 1:0.175115 2:0.0781327 3:0.351494 4:0.126096 5:0.412576 6:0.287313 7:0.448422 8:0.211499 9:0.503355 10:0.299492 11:0.401316 12:0.177283 13:0.456612 14:0.184588 15:0.411326 16:0.156509 17:0.0677679 18:0.222444 19:0.709942 20:0.446504
1 1:0 2:0 3:0.187122 4:0.0967645 5:0 6:0 7:0.181213 8:0.209175 9:0 10:0 11:0.58946 12:0.361717 13:0 14:0 15:0.105803 16:0.111832 17:0 18:0 19:0.186641 20:0.183399
1 1:0.178677 2:0.0787077 3:0.354587 4:0.10911 5:0.433924 6:0.217286 7:0.400261 8:0.156827 9:0.30972 10:0.287246 11:0.427179 12:0.189767 13:0.448707 14:0.198966 15:0.407697 16:0.157835 17:0.0442831 18:0.207326 19:0.7161 20:0.439302
1 1:0.0355743 2:0.0508105 3:0.189075 4:0.0971766 5:0 6:0 7:0.205341 8:0.206397 9:0 10:0 11:0.551727 12:0.385248 13:0 14:0 15:0.472043 16:0.162792 17:0 18:0 19:0.185225 20:0.183802
1 1:0.178482 2:0.0829061 3:0.269543 4:0.173161 5:0.431331 6:0.247243 7:0.394637 8:0.172169 9:0.288381 10:0.2189 11:0.430972 12:0.165529 13:0.455792 14:0.201135 15:0.412945 16:0.1854 17:0.034213 18:0.17385 19:0.716806 20:0.44964
1 1:0.0479726 2:0.0492771 3:0.197411 4:0.0826591 5:0 6:0 7:0.224493 8:0.198474 9:0 10:0 11:0.525685 12:0.385875 13:0 14:0 15:0.51269 16:0.105502 17:0 18:0 19:0.335929 20:0.193078
1 1:0.167774 2:0.117888 3:0.23534 4:0.141338 5:0.438629 6:0.247117 7:0.369285 8:0.106792 9:0.512738 10:0.207304 11:0.423442 12:0.178128 13:0.458183 14:0.214888 15:0.401089 16:0.14924 17:0.0370539 18:0.166364 19:0.73482 20:0.458602
1 1:0 2:0 3:0.199988 4:0.0683052 5:0 6:0 7:0.194048 8:0.202342 9:0 10:0 11:0.363881 12:0.368456 13:0.321509 14:0.100419 15:0.525815 16:0.0976085 17:0 18:0 19:0.186956 20:0.16079
1 1:0.162055 2:0.103362 3:0.364279 4:0.117335 5:0.427585 6:0.255926 7:0.368882 8:0.113152 9:0.508834 10:0.212646 11:0.42109 12:0.167876 13:0.461072 14:0.227326 15:0.393153 16:0.135957 17:0.0335807 18:0.125314 19:0.715527 20:0.452665
1 1:0 2:0 3:0.266445 4:0.105334 5:0 6:0 7:0.369571 8:0.197771 9:0 10:0 11:0.623199 12:0.254982 13:0 14:0 15:0.481251 16:0.241043 17:0 18:0 19:1.16906 20:0.233416
1 1:0.169669 2:0.0830387 3:0.364705 4:0.111304 5:0.409536 6:0.250282 7:0.45051 8:0.217749 9:0.502781 10:0.21927 11:0.422545 12:0.171227 13:0.396109 14:0.135062 15:0.382941 16:0.130347 17:0.0454833 18:0.168167 19:0.728108 20:0.434834
1 1:0 2:0 3:0.19489 4:0.0970661 5:0 6:0 7:0.152501 8:0.201873 9:0 10:0 11:0.183675 12:0.0863562 13:0.337398 14:1.602e-08 15:0.12706 16:0.114536 17:0 18:0 19:0.145766 20:0.220823
1 1:0.179516 2:0.0865581 3:0.379293 4:0.0997932 5:0.427871 6:0.199399 7:0.371931 8:0.0939445 9:0.297507 10:0.208686 11:0.419674 12:0.164742 13:0.352052 14:0.123438 15:0.358177 16:0.132476 17:0.0582095 18:0.165654 19:0.759903 20:0.4087
1 1:0.00230055 2:0.0446531 3:0.180319 4:0.0371186 5:0 6:0 7:0.166765 8:0.29083 9:0 10:0 11:0.156867 12:0.0960545 13:0 14:0 15:0.574114 16:0.066785 17:0 18:0 19:0.484698 20:0.215666
1 1:0.178546 2:0.082621 3:0.246021 4:0.115847 5:0.435443 6:0.207646 7:0.400734 8:0.157416 9:0.316968 10:0.278655 11:0.435698 12:0.164483 13:0.362657 14:0.135392 15:0.365284 16:0.108386 17:0.0703614 18:0.178867 19:0.729348 20:0.42211
1 1:0.0458065 2:0.149747 3:0 4:0 5:0.277237 6:0.100188 7:0 8:0 9:0.0972624 10:0.140174 11:0 12:0 13:0 14:0 15:0.085547 16:0.207872 17:0 18:0 19:0.0493142 20:0.149409
1 1:0.169174 2:0.0860965 3:0.247268 4:0.103605 5:0.428031 6:0.201383 7:0.454813 8:0.149265 9:0.494981 10:0.269687 11:0.430721 12:0.174953 13:0.37388 14:0.121608 15:0.38801 16:0.136522 17:0.0370845 18:0.122351 19:0.730757 20:0.429183
1 1:0.0632671 2:0.168325 3:0 4:0 5:0.246118 6:0.0842234 7:0 8:0 9:0.133703 10:0.102267 11:0 12:0 13:0 14:0 15:0.055961 16:0.15377 17:0 18:0 19:0.0485408 20:0.119648
1 1:0.173912 2:0.0778441 3:0.362791 4:0.106407 5:0.424663 6:0.241967 7:0.503591 8:0.220653 9:0.525147 10:0.28389 11:0.42694 12:0.17327 13:0.359779 14:0.131311 15:0.41309 16:0.210173 17:0.0306729 18:0.183262 19:0.720542 20:0.437232
1 1:0 2:0 3:0.203817 4:0.0789796 5:0 6:0 7:0.17658 8:0.211052 9:0 10:0 11:0.423537 12:0.103966 13:0 14:0 15:0.575203 16:0.0628765 17:0 18:0 19:0.492521 20:0.155258
1 1:0.102485 2:0.086147 3:0.248454 4:0.113994 5:0.427183 6:0.197464 7:0.507946 8:0.24884 9:0.52644 10:0.281387 11:0.417822 12:0.171471 13:0.353037 14:0.148987 15:0.339571 16:0.115813 17:0.0489754 18:0.121799 19:0.738113 20:0.429537
1 1:0.00476291 2:0.042388 3:0.209015 4:0.0925645 5:0 6:0 7:0.156651 8:0.22427 9:0 10:0 11:0.528275 12:0.205139 13:0 14:0 15:0.199508 16:0.0699437 17:0 18:0 19:0.315069 20:0.165454
1 1:0.0937825 2:0.0714953 3:0.34258 4:0.139079 5:0.424611 6:0.206819 7:0.507627 8:0.251862 9:0.487788 10:0.186483 11:0.410721 12:0.17601 13:0.35468 14:0.149265 15:0.348814 16:0.123844 17:0.0351118 18:0.134096 19:0.723775 20:0.458631
1 1:0 2:0 3:0.160362 4:0.0498781 5:0 6:0 7:0.174292 8:0.235955 9:0 10:0 11:0.45226 12:0.117493 13:0 14:0 15:0.580279 16:0.131731 17:0 18:0 19:0.309778 20:0.184794
1 1:0.108149 2:0.0372468 3:0.336284 4:0.0987453 5:0.434191 6:0.187815 7:0.517132 8:0.224484 9:0.509705 10:0.187457 11:0.424802 12:0.159785 13:0.360387 14:0.135164 15:0.389633 16:0.164028 17:0.0570943 18:0.0439121 19:0.798073 20:0.340435
1 1:0 2:0 3:0.154934 4:0.031735 5:0 6:0 7:0.194509 8:0.24375 9:0 10:0 11:0.573403 12:0.129495 13:0 14:0 15:0.590283 16:0.12825 17:0 18:0 19:0.309243 20:0.205579
1 1:0.152046 2:0.105288 3:0.33273 4:0.131435 5:0.40892 6:0.201352 7:0.510772 8:0.237316 9:0.538049 10:0.252133 11:0.423196 12:0.175474 13:0.344086 14:0.29851 15:0.341934 16:0.230581 17:0.108229 18:0.240203 19:0.725889 20:0.49631
1 1:0.180705 2:0.0645905 3:0 4:0 5:0.146855 6:0.287488 7:0 8:0 9:0.168083 10:0.137242 11:0 12:0 13:0 14:0 15:0.605162 16:0.0986336 17:0 18:0 19:0.3289 20:0.179532
1 1:0.147663 2:0.0929107 3:0.33636 4:0.121576 5:0.367695 6:0.188934 7:0.514283 8:0.225711 9:0.533529 10:0.2323 11:0.436903 12:0.195932 13:0.325145 14:0.294296 15:0.34092 16:0.128343 17:0.0962003 18:0.123331 19:0.72517 20:0.535311
1 1:0.150515 2:0.0853226 3:0 4:0 5:0.0664972 6:0.306668 7:0 8:0 9:0.127494 10:0.160282 11:0 12:0 13:0 14:0 15:0.196411 16:0.109244 17:0 18:0 19:0.115838 20:0.0236301
1 1:0.153142 2:0.104063 3:0.350941 4:0.158739 5:0.460073 6:0.196366 7:0.508474 8:0.191695 9:0.494337 10:0.213937 11:0.481557 12:0.188393 13:0.36136 14:0.301883 15:0.354943 16:0.333554 17:0.102089 18:0.132568 19:0.729356 20:0.440935
1 1:0.00633048 2:0.0738294 3:0 4:0 5:0.0824908 6:0.347206 7:0 8:0 9:0.0867592 10:0.124195 11:0 12:0 13:0 14:0 15:0.14094 16:0.0901701 17:0 18:0 19:0.132065 20:0.0471011
1 1:0.151643 2:0.084093 3:0.339682 4:0.103524 5:0.412712 6:0.173471 7:0.410897 8:0.194147 9:0.499923 10:0.178449 11:0.467851 12:0.162638 13:0.385228 14:0.330657 15:0.339677 16:0.108006 17:0.0396752 18:0.184414 19:0.741542 20:0.405943
1 1:0.0856249 2:0.00653019 3:0 4:0 5:0.157624 6:0.407075 7:0 8:0 9:0.173065 10:0.126443 11:0 12:0 13:0 14:0 15:0.617781 16:0.157532 17:0 18:0 19:0.272227 20:0.189417
1 1:0.217068 2:0.0987504 3:0.354619 4:0.150396 5:0.469141 6:0.177245 7:0.512033 8:0.187432 9:0.495456 10:0.180763 11:0.416405 12:0.165051 13:0.388158 14:0.325812 15:0.341356 16:0.107219 17:0.0376321 18:0.173803 19:0.738094 20:0.434648
1 1:0.138206 2:0.123053 3:0.335251 4:0.118845 5:0.402913 6:0.178332 7:0.416421 8:0.128866 9:0.4951 10:0.1789 11:0.483795 12:0.179141 13:0.355417 14:0.402086 15:0.327151 16:0.113069 17:0.0414008 18:0.186115 19:0.720896 20:0.443917
1 1:0 2:0 3:0 4:0 5:0.0807433 6:0.37023 7:0 8:0 9:0.0779119 10:0.101088 11:0 12:0 13:0 14:0 15:0.124543 16:0.112367 17:0 18:0 19:0.120762 20:0.0490838
1 1:0.129491 2:0.0927521 3:0.334023 4:0.121694 5:0.443945 6:0.173583 7:0.404742 8:0.196661 9:0.494277 10:0.181159 11:0.487766 12:0.274442 13:0.364367 14:0.268296 15:0.347379 16:0.106044 17:0.0350965 18:0.106522 19:0.723598 20:0.437661
1 1:0.14125 2:0.12002 3:0.216536 4:0.342214 5:0.231601 6:0.443554 7:0.248017 8:0.47884 9:0.151972 10:0.423371 11:0.567749 12:0.445984 13:0.635517 14:0.374545 15:0.598243 16:0.313578 17:0.569541 18:0.0564398 19:0.79527 20:0.708205
